image_id,video_id,sequence,split
0-11644,0,996,train
0-11645,0,996,train
0-11646,0,996,train
0-11647,0,996,train
0-11648,0,996,train
0-11649,0,996,train
0-11650,0,996,train
0-11651,0,996,train
0-11652,0,996,train
0-11653,0,996,train
0-11654,0,996,train
0-11655,0,996,train
0-11656,0,996,train
0-11657,0,996,train
0-11658,0,996,train
0-11659,0,996,train
0-11660,0,996,train
0-11661,0,996,train
0-11662,0,996,train
0-11663,0,996,train
0-11664,0,996,train
0-11665,0,996,train
0-11666,0,996,train
0-11667,0,996,train
0-11668,0,996,train
0-11669,0,996,train
0-11670,0,996,train
0-11671,0,996,train
0-11672,0,996,train
0-11673,0,996,train
0-11674,0,996,train
0-11675,0,996,train
0-11676,0,996,train
0-11677,0,996,train
0-11678,0,996,train
0-11679,0,996,train
0-11680,0,996,train
0-11681,0,996,train
0-11682,0,996,train
0-11683,0,996,train
0-11684,0,996,train
0-11685,0,996,train
0-11686,0,996,train
0-11687,0,996,train
0-11688,0,996,train
0-11689,0,996,train
0-11690,0,996,train
0-11691,0,996,train
0-11692,0,996,train
0-11693,0,996,train
0-11694,0,996,train
0-11695,0,996,train
0-11696,0,996,train
0-11697,0,996,train
0-11698,0,996,train
0-11699,0,996,train
0-11700,0,996,train
0-11701,0,996,train
0-11702,0,996,train
0-11703,0,996,train
0-11704,0,996,train
0-11705,0,996,train
0-11706,0,996,train
0-11707,0,996,train
0-11708,0,996,train
0-11709,0,996,train
0-11710,0,996,train
0-11711,0,996,train
0-11712,0,996,train
0-11713,0,996,train
0-11714,0,996,train
0-11715,0,996,train
0-11716,0,996,train
0-11717,0,996,train
0-11718,0,996,train
0-11719,0,996,train
0-11720,0,996,train
0-11721,0,996,train
0-11722,0,996,train
0-11723,0,996,train
0-11724,0,996,train
0-11725,0,996,train
0-11726,0,996,train
0-11727,0,996,train
0-11728,0,996,train
0-11729,0,996,train
0-11730,0,996,train
0-11731,0,996,train
0-11732,0,996,train
0-11733,0,996,train
0-11734,0,996,train
0-11735,0,996,train
0-11736,0,996,train
0-11737,0,996,train
0-11738,0,996,train
0-11739,0,996,train
0-11740,0,996,train
0-11741,0,996,train
0-11742,0,996,train
0-11743,0,996,train
0-11744,0,996,train
0-11745,0,996,train
0-11746,0,996,train
0-11747,0,996,train
0-11748,0,996,train
0-11749,0,996,train
0-11750,0,996,train
0-11751,0,996,train
0-11752,0,996,train
0-11753,0,996,train
0-11754,0,996,train
0-11755,0,996,train
0-11756,0,996,train
0-11757,0,996,train
0-11758,0,996,train
0-11759,0,996,train
0-11760,0,996,train
0-11761,0,996,train
0-11762,0,996,train
0-11763,0,996,train
0-11764,0,996,train
0-11765,0,996,train
0-11766,0,996,train
0-11767,0,996,train
0-11768,0,996,train
0-11769,0,996,train
0-11770,0,996,train
0-11771,0,996,train
0-11772,0,996,train
0-11773,0,996,train
0-11774,0,996,train
0-11775,0,996,train
0-11776,0,996,train
0-11777,0,996,train
0-11778,0,996,train
0-11779,0,996,train
0-11780,0,996,train
0-11781,0,996,train
0-11782,0,996,train
0-11783,0,996,train
0-11784,0,996,train
0-11785,0,996,train
0-11786,0,996,train
0-11787,0,996,train
0-11788,0,996,train
0-11789,0,996,train
0-11790,0,996,train
0-11791,0,996,train
0-11792,0,996,train
0-11793,0,996,train
0-11794,0,996,train
0-11795,0,996,train
0-11796,0,996,train
0-11797,0,996,train
0-11798,0,996,train
0-11799,0,996,train
0-11800,0,996,train
0-11801,0,996,train
0-11802,0,996,train
0-11803,0,996,train
0-11804,0,996,train
0-11805,0,996,train
0-11806,0,996,train
0-11807,0,996,train
0-11808,0,996,train
0-11809,0,996,train
0-11810,0,996,train
0-11811,0,996,train
0-11812,0,996,train
0-11813,0,996,train
0-11814,0,996,train
0-11815,0,996,train
0-11816,0,996,train
0-11817,0,996,train
0-11818,0,996,train
0-11819,0,996,train
0-11820,0,996,train
0-11821,0,996,train
0-11822,0,996,train
0-11823,0,996,train
0-11824,0,996,train
0-11825,0,996,train
0-11826,0,996,train
0-11827,0,996,train
0-11828,0,996,train
0-11829,0,996,train
0-11830,0,996,train
0-11831,0,996,train
0-11832,0,996,train
0-11833,0,996,train
0-11834,0,996,train
0-11835,0,996,train
0-11836,0,996,train
0-11837,0,996,train
0-11838,0,996,train
0-11839,0,996,train
0-11840,0,996,train
0-11841,0,996,train
0-11842,0,996,train
0-11843,0,996,train
0-11844,0,996,train
0-11845,0,996,train
0-11846,0,996,train
0-11847,0,996,train
0-11848,0,996,train
0-11849,0,996,train
0-11850,0,996,train
0-11851,0,996,train
0-11852,0,996,train
0-11853,0,996,train
0-11854,0,996,train
0-11855,0,996,train
0-11856,0,996,train
0-11857,0,996,train
0-11858,0,996,train
0-11859,0,996,train
0-11860,0,996,train
0-11861,0,996,train
0-11862,0,996,train
0-11863,0,996,train
0-11864,0,996,train
0-11865,0,996,train
0-11866,0,996,train
0-11867,0,996,train
0-11868,0,996,train
0-11869,0,996,train
0-11870,0,996,train
0-11871,0,996,train
0-11872,0,996,train
0-11873,0,996,train
0-11874,0,996,train
0-11875,0,996,train
0-11876,0,996,train
0-11877,0,996,train
0-11878,0,996,train
0-11879,0,996,train
0-11880,0,996,train
0-11881,0,996,train
0-11882,0,996,train
0-11883,0,996,train
0-11884,0,996,train
0-11885,0,996,train
0-11886,0,996,train
0-11887,0,996,train
0-11888,0,996,train
0-11889,0,996,train
0-11890,0,996,train
0-11891,0,996,train
0-11892,0,996,train
0-11893,0,996,train
0-11894,0,996,train
0-11895,0,996,train
0-11896,0,996,train
0-11897,0,996,train
0-11898,0,996,train
0-11899,0,996,train
0-11900,0,996,train
0-11901,0,996,train
0-11902,0,996,train
0-11903,0,996,train
0-11904,0,996,train
0-11905,0,996,train
0-11906,0,996,train
0-11907,0,996,train
0-11908,0,996,train
0-11909,0,996,train
0-11910,0,996,train
0-11911,0,996,train
0-11912,0,996,train
0-11913,0,996,train
0-11914,0,996,train
0-11915,0,996,train
0-11916,0,996,train
0-11917,0,996,train
0-11918,0,996,train
0-11919,0,996,train
0-11920,0,996,train
0-11921,0,996,train
0-11922,0,996,train
0-11923,0,996,train
0-11924,0,996,train
0-11925,0,996,train
0-11926,0,996,train
0-11927,0,996,train
0-11928,0,996,train
0-11929,0,996,train
0-11930,0,996,train
0-11931,0,996,train
0-11932,0,996,train
0-11933,0,996,train
0-11934,0,996,train
0-11935,0,996,train
0-11936,0,996,train
0-11937,0,996,train
0-11938,0,996,train
0-11939,0,996,train
0-11940,0,996,train
0-11941,0,996,train
0-11942,0,996,train
0-11943,0,996,train
0-11944,0,996,train
0-11945,0,996,train
0-11946,0,996,train
0-11947,0,996,train
0-11948,0,996,train
0-11949,0,996,train
0-11950,0,996,train
0-11951,0,996,train
0-11952,0,996,train
0-11953,0,996,train
0-11954,0,996,train
0-11955,0,996,train
0-11956,0,996,train
0-11957,0,996,train
0-11958,0,996,train
0-11959,0,996,train
0-11960,0,996,train
0-11961,0,996,train
0-11962,0,996,train
0-11963,0,996,train
0-11964,0,996,train
0-11965,0,996,train
0-11966,0,996,train
0-11967,0,996,train
0-11968,0,996,train
0-11969,0,996,train
0-11970,0,996,train
0-11971,0,996,train
0-11972,0,996,train
0-11973,0,996,train
0-11974,0,996,train
0-11975,0,996,train
0-11976,0,996,train
0-11977,0,996,train
0-11978,0,996,train
0-11979,0,996,train
0-11980,0,996,train
0-11981,0,996,train
0-11982,0,996,train
0-11983,0,996,train
0-11984,0,996,train
0-11985,0,996,train
0-11986,0,996,train
0-11987,0,996,train
0-11988,0,996,train
0-11989,0,996,train
0-11990,0,996,train
0-11991,0,996,train
0-11992,0,996,train
0-11993,0,996,train
0-11994,0,996,train
0-11995,0,996,train
0-11996,0,996,train
0-11997,0,996,train
0-11998,0,996,train
0-11999,0,996,train
0-12000,0,996,train
0-12001,0,996,train
0-12002,0,996,train
0-12003,0,996,train
0-12004,0,996,train
0-12005,0,996,train
0-12006,0,996,train
0-12007,0,996,train
0-12008,0,996,train
0-12009,0,996,train
0-12010,0,996,train
0-12011,0,996,train
0-12012,0,996,train
0-12013,0,996,train
0-12014,0,996,train
0-12015,0,996,train
0-12016,0,996,train
0-12017,0,996,train
0-12018,0,996,train
0-12019,0,996,train
0-12020,0,996,train
0-12021,0,996,train
0-12022,0,996,train
0-12023,0,996,train
0-12024,0,996,train
0-12025,0,996,train
0-12026,0,996,train
0-12027,0,996,train
0-12028,0,996,train
0-12029,0,996,train
0-12030,0,996,train
0-12031,0,996,train
0-12032,0,996,train
0-12033,0,996,train
0-12034,0,996,train
0-12035,0,996,train
0-12036,0,996,train
0-12037,0,996,train
0-12038,0,996,train
0-12039,0,996,train
0-12040,0,996,train
0-12041,0,996,train
0-12042,0,996,train
0-12043,0,996,train
0-12044,0,996,train
0-12045,0,996,train
0-12046,0,996,train
0-12047,0,996,train
0-12048,0,996,train
0-12049,0,996,train
0-12050,0,996,train
0-12051,0,996,train
0-12052,0,996,train
0-12053,0,996,train
0-12054,0,996,train
0-12055,0,996,train
0-12056,0,996,train
0-12057,0,996,train
0-12058,0,996,train
0-12059,0,996,train
0-12060,0,996,train
0-12061,0,996,train
0-12062,0,996,train
0-12063,0,996,train
0-12064,0,996,train
0-12065,0,996,train
0-12066,0,996,train
0-12067,0,996,train
0-12068,0,996,train
0-12069,0,996,train
0-12070,0,996,train
0-12071,0,996,train
0-12072,0,996,train
0-12073,0,996,train
0-12074,0,996,train
0-12075,0,996,train
0-12076,0,996,train
0-12077,0,996,train
0-12078,0,996,train
0-12079,0,996,train
0-12080,0,996,train
0-12081,0,996,train
0-12082,0,996,train
0-12083,0,996,train
0-12084,0,996,train
0-12085,0,996,train
0-12086,0,996,train
0-12087,0,996,train
0-12088,0,996,train
0-12089,0,996,train
0-12090,0,996,train
0-12091,0,996,train
0-12092,0,996,train
0-12093,0,996,train
0-12094,0,996,train
0-12095,0,996,train
0-12096,0,996,train
0-12097,0,996,train
0-12098,0,996,train
0-12099,0,996,train
0-12100,0,996,train
0-12101,0,996,train
0-12102,0,996,train
0-12103,0,996,train
0-12104,0,996,train
0-12105,0,996,train
0-12106,0,996,train
0-12107,0,996,train
0-12108,0,996,train
0-12109,0,996,train
0-12110,0,996,train
0-12111,0,996,train
0-12112,0,996,train
0-12113,0,996,train
0-12114,0,996,train
0-12115,0,996,train
0-12116,0,996,train
0-12117,0,996,train
0-12118,0,996,train
0-12119,0,996,train
0-12120,0,996,train
0-12121,0,996,train
0-12122,0,996,train
0-12123,0,996,train
0-12124,0,996,train
0-12125,0,996,train
0-12126,0,996,train
0-12127,0,996,train
0-12128,0,996,train
0-12129,0,996,train
0-12130,0,996,train
0-12131,0,996,train
0-12132,0,996,train
0-12133,0,996,train
0-12134,0,996,train
0-12135,0,996,train
0-12136,0,996,train
0-12137,0,996,train
0-12138,0,996,train
0-12139,0,996,train
0-12140,0,996,train
0-12141,0,996,train
0-12142,0,996,train
0-12143,0,996,train
0-12144,0,996,train
0-12145,0,996,train
0-12146,0,996,train
0-12147,0,996,train
0-12148,0,996,train
0-12149,0,996,train
0-12150,0,996,train
0-12151,0,996,train
0-12152,0,996,train
0-12153,0,996,train
0-12154,0,996,train
0-12155,0,996,train
0-12156,0,996,train
0-12157,0,996,train
0-12158,0,996,train
0-12159,0,996,train
0-12160,0,996,train
0-12161,0,996,train
0-12162,0,996,train
0-12163,0,996,train
0-12164,0,996,train
0-12165,0,996,train
0-12166,0,996,train
0-12167,0,996,train
0-12168,0,996,train
0-12169,0,996,train
0-12170,0,996,train
0-12171,0,996,train
0-12172,0,996,train
0-12173,0,996,train
0-12174,0,996,train
0-12175,0,996,train
0-12176,0,996,train
0-12177,0,996,train
0-12178,0,996,train
0-12179,0,996,train
0-12180,0,996,train
0-12181,0,996,train
0-12182,0,996,train
0-12183,0,996,train
0-12184,0,996,train
0-12185,0,996,train
0-12186,0,996,train
0-12187,0,996,train
0-12188,0,996,train
0-12189,0,996,train
0-12190,0,996,train
0-12191,0,996,train
0-12192,0,996,train
0-12193,0,996,train
0-12194,0,996,train
0-12195,0,996,train
0-12196,0,996,train
0-12197,0,996,train
0-12198,0,996,train
0-12199,0,996,train
0-12200,0,996,train
0-12201,0,996,train
0-12202,0,996,train
0-12203,0,996,train
0-12204,0,996,train
0-12205,0,996,train
0-12206,0,996,train
0-12207,0,996,train
0-12208,0,996,train
0-12209,0,996,train
0-12210,0,996,train
0-12211,0,996,train
0-12212,0,996,train
0-12213,0,996,train
0-12214,0,996,train
0-12215,0,996,train
0-12216,0,996,train
0-12217,0,996,train
0-12218,0,996,train
0-12219,0,996,train
0-12220,0,996,train
0-12221,0,996,train
0-12222,0,996,train
0-12223,0,996,train
0-12224,0,996,train
0-12225,0,996,train
0-12226,0,996,train
0-12227,0,996,train
0-12228,0,996,train
0-12229,0,996,train
0-12230,0,996,train
0-12231,0,996,train
0-12232,0,996,train
0-12233,0,996,train
0-12234,0,996,train
0-12235,0,996,train
0-12236,0,996,train
0-12237,0,996,train
0-12238,0,996,train
0-12239,0,996,train
0-12240,0,996,train
0-12241,0,996,train
0-12242,0,996,train
0-12243,0,996,train
0-12244,0,996,train
0-12245,0,996,train
0-12246,0,996,train
0-12247,0,996,train
0-12248,0,996,train
0-12249,0,996,train
0-12250,0,996,train
0-12251,0,996,train
0-12252,0,996,train
0-12253,0,996,train
0-12254,0,996,train
0-12255,0,996,train
0-12256,0,996,train
0-12257,0,996,train
0-12258,0,996,train
0-12259,0,996,train
0-12260,0,996,train
0-12261,0,996,train
0-12262,0,996,train
0-12263,0,996,train
0-12264,0,996,train
0-12265,0,996,train
0-12266,0,996,train
0-12267,0,996,train
0-12268,0,996,train
0-12269,0,996,train
0-12270,0,996,train
0-12271,0,996,train
0-12272,0,996,train
0-12273,0,996,train
0-12274,0,996,train
0-12275,0,996,train
0-12276,0,996,train
0-12277,0,996,train
0-12278,0,996,train
0-12279,0,996,train
0-12280,0,996,train
0-12281,0,996,train
0-12282,0,996,train
0-12283,0,996,train
0-12284,0,996,train
0-12285,0,996,train
0-12286,0,996,train
0-12287,0,996,train
0-12288,0,996,train
0-12289,0,996,train
0-12290,0,996,train
0-12291,0,996,train
0-12292,0,996,train
0-12293,0,996,train
0-12294,0,996,train
0-12295,0,996,train
0-12296,0,996,train
0-12297,0,996,train
0-12298,0,996,train
0-12299,0,996,train
0-12300,0,996,train
0-12301,0,996,train
0-12302,0,996,train
0-12303,0,996,train
0-12304,0,996,train
0-12305,0,996,train
0-12306,0,996,train
0-12307,0,996,train
0-12308,0,996,train
0-12309,0,996,train
0-12310,0,996,train
0-12311,0,996,train
0-12312,0,996,train
0-12313,0,996,train
0-12314,0,996,train
0-12315,0,996,train
0-12316,0,996,train
0-12317,0,996,train
0-12318,0,996,train
0-12319,0,996,train
0-12320,0,996,train
0-12321,0,996,train
0-12322,0,996,train
0-12323,0,996,train
0-12324,0,996,train
0-12325,0,996,train
0-12326,0,996,train
0-12327,0,996,train
0-12328,0,996,train
0-12329,0,996,train
0-12330,0,996,train
0-12331,0,996,train
0-12332,0,996,train
0-12333,0,996,train
0-12334,0,996,train
0-12335,0,996,train
0-12336,0,996,train
0-12337,0,996,train
0-12338,0,996,train
0-12339,0,996,train
0-12340,0,996,train
0-12341,0,996,train
0-12342,0,996,train
0-12343,0,996,train
0-12344,0,996,train
0-12345,0,996,train
0-12346,0,996,train
0-12347,0,996,train
1-1239,1,44160,train
1-1240,1,44160,train
1-1241,1,44160,train
1-1242,1,44160,train
1-1243,1,44160,train
1-1244,1,44160,train
1-1245,1,44160,train
1-1246,1,44160,train
1-1247,1,44160,train
1-1248,1,44160,train
1-1249,1,44160,train
1-1250,1,44160,train
1-1251,1,44160,train
1-1252,1,44160,train
1-1253,1,44160,train
1-1254,1,44160,train
1-1255,1,44160,train
1-1256,1,44160,train
1-1257,1,44160,train
1-1258,1,44160,train
1-1259,1,44160,train
1-1260,1,44160,train
1-1261,1,44160,train
1-1262,1,44160,train
1-1263,1,44160,train
1-1264,1,44160,train
1-1265,1,44160,train
1-1266,1,44160,train
1-1267,1,44160,train
1-1268,1,44160,train
1-1269,1,44160,train
1-1270,1,44160,train
1-1271,1,44160,train
1-1272,1,44160,train
1-1273,1,44160,train
1-1274,1,44160,train
1-1275,1,44160,train
1-1276,1,44160,train
1-1277,1,44160,train
1-1278,1,44160,train
1-1279,1,44160,train
1-1280,1,44160,train
1-1281,1,44160,train
1-1282,1,44160,train
1-1283,1,44160,train
1-1284,1,44160,train
1-1285,1,44160,train
1-1286,1,44160,train
1-1287,1,44160,train
1-1288,1,44160,train
1-1289,1,44160,train
1-1290,1,44160,train
1-1291,1,44160,train
1-1292,1,44160,train
1-1293,1,44160,train
1-1294,1,44160,train
1-1295,1,44160,train
1-1296,1,44160,train
1-1297,1,44160,train
1-1298,1,44160,train
1-1299,1,44160,train
1-1300,1,44160,train
1-1301,1,44160,train
1-1302,1,44160,train
1-1303,1,44160,train
1-1304,1,44160,train
1-1305,1,44160,train
1-1306,1,44160,train
1-1307,1,44160,train
1-1308,1,44160,train
1-1309,1,44160,train
1-1310,1,44160,train
1-1311,1,44160,train
1-1312,1,44160,train
1-1313,1,44160,train
1-1314,1,44160,train
1-1315,1,44160,train
1-1316,1,44160,train
1-1317,1,44160,train
1-1318,1,44160,train
1-1319,1,44160,train
1-1320,1,44160,train
1-1321,1,44160,train
1-1322,1,44160,train
1-1323,1,44160,train
1-1324,1,44160,train
1-1325,1,44160,train
1-1326,1,44160,train
1-1327,1,44160,train
1-1328,1,44160,train
1-1329,1,44160,train
1-1330,1,44160,train
1-1331,1,44160,train
1-1332,1,44160,train
1-1333,1,44160,train
1-1334,1,44160,train
1-1335,1,44160,train
1-1336,1,44160,train
1-1337,1,44160,train
1-1338,1,44160,train
1-1339,1,44160,train
1-1340,1,44160,train
1-1341,1,44160,train
1-1342,1,44160,train
1-1343,1,44160,train
1-1344,1,44160,train
1-1345,1,44160,train
1-1346,1,44160,train
1-1347,1,44160,train
1-1348,1,44160,train
1-1349,1,44160,train
1-1350,1,44160,train
1-1351,1,44160,train
1-1352,1,44160,train
1-1353,1,44160,train
1-1354,1,44160,train
1-1355,1,44160,train
1-1356,1,44160,train
1-1357,1,44160,train
1-1358,1,44160,train
1-1359,1,44160,train
1-1360,1,44160,train
1-1361,1,44160,train
1-1362,1,44160,train
1-1363,1,44160,train
1-1364,1,44160,train
1-1365,1,44160,train
1-1366,1,44160,train
1-1367,1,44160,train
1-1368,1,44160,train
1-1369,1,44160,train
1-1370,1,44160,train
1-1371,1,44160,train
1-1372,1,44160,train
1-1373,1,44160,train
1-1374,1,44160,train
1-1375,1,44160,train
1-1376,1,44160,train
1-1377,1,44160,train
1-1378,1,44160,train
1-1379,1,44160,train
1-1380,1,44160,train
1-1381,1,44160,train
1-1382,1,44160,train
1-1383,1,44160,train
1-1384,1,44160,train
1-1385,1,44160,train
1-1386,1,44160,train
1-1387,1,44160,train
1-1388,1,44160,train
1-1389,1,44160,train
1-1918,1,15827,train
1-1919,1,15827,train
1-1920,1,15827,train
1-1921,1,15827,train
1-1922,1,15827,train
1-1923,1,15827,train
1-1924,1,15827,train
1-1925,1,15827,train
1-1926,1,15827,train
1-1927,1,15827,train
1-1928,1,15827,train
1-1929,1,15827,train
1-1930,1,15827,train
1-1931,1,15827,train
1-1932,1,15827,train
1-1933,1,15827,train
1-1934,1,15827,train
1-1935,1,15827,train
1-1936,1,15827,train
1-1937,1,15827,train
1-1938,1,15827,train
1-1939,1,15827,train
1-1940,1,15827,train
1-1941,1,15827,train
1-1942,1,15827,train
1-1943,1,15827,train
1-1944,1,15827,train
1-1945,1,15827,train
1-1946,1,15827,train
1-1947,1,15827,train
1-1948,1,15827,train
1-1949,1,15827,train
1-1950,1,15827,train
1-1951,1,15827,train
1-1952,1,15827,train
1-1953,1,15827,train
1-1954,1,15827,train
1-1955,1,15827,train
1-1956,1,15827,train
1-1957,1,15827,train
1-1958,1,15827,train
1-1959,1,15827,train
1-1960,1,15827,train
1-1961,1,15827,train
1-1962,1,15827,train
1-1963,1,15827,train
1-1964,1,15827,train
1-1965,1,15827,train
1-1966,1,15827,train
1-1967,1,15827,train
1-1968,1,15827,train
1-1969,1,15827,train
1-1970,1,15827,train
1-1971,1,15827,train
1-1972,1,15827,train
1-1973,1,15827,train
1-1974,1,15827,train
1-1975,1,15827,train
1-1976,1,15827,train
1-1977,1,15827,train
1-1978,1,15827,train
1-1979,1,15827,train
1-1980,1,15827,train
1-1981,1,15827,train
1-1982,1,15827,train
1-1983,1,15827,train
1-1984,1,15827,train
1-1985,1,15827,train
1-1986,1,15827,train
1-1987,1,15827,train
1-1988,1,15827,train
1-1989,1,15827,train
1-1990,1,15827,train
1-1991,1,15827,train
1-1992,1,15827,train
1-1993,1,15827,train
1-1994,1,15827,train
1-1995,1,15827,train
1-1996,1,15827,train
1-1997,1,15827,train
1-1998,1,15827,train
1-1999,1,15827,train
1-2000,1,15827,train
1-2001,1,15827,train
1-2002,1,15827,train
1-2003,1,15827,train
1-2004,1,15827,train
1-2005,1,15827,train
1-2006,1,15827,train
1-2007,1,15827,train
1-2008,1,15827,train
1-2009,1,15827,train
1-2010,1,15827,train
1-2011,1,15827,train
1-2012,1,15827,train
1-2013,1,15827,train
1-2014,1,15827,train
1-2015,1,15827,train
1-2016,1,15827,train
1-2017,1,15827,train
1-2018,1,15827,train
1-2019,1,15827,train
1-2020,1,15827,train
1-2021,1,15827,train
1-2022,1,15827,train
1-2023,1,15827,train
1-2024,1,15827,train
1-2025,1,15827,train
1-2026,1,15827,train
1-2027,1,15827,train
1-2028,1,15827,train
1-2029,1,15827,train
1-2030,1,15827,train
1-2031,1,15827,train
1-2032,1,15827,train
1-2033,1,15827,train
1-2034,1,15827,train
1-2035,1,15827,train
1-2036,1,15827,train
1-2037,1,15827,train
1-2038,1,15827,train
1-2039,1,15827,train
1-2040,1,15827,train
1-2041,1,15827,train
1-2042,1,15827,train
1-2043,1,15827,train
1-2044,1,15827,train
1-2045,1,15827,train
1-2046,1,15827,train
1-2047,1,15827,train
1-2048,1,15827,train
1-2049,1,15827,train
1-2050,1,15827,train
1-2051,1,15827,train
1-2052,1,15827,train
1-2053,1,15827,train
1-2054,1,15827,train
1-2055,1,15827,train
1-2056,1,15827,train
1-2057,1,15827,train
1-2058,1,15827,train
1-2059,1,15827,train
1-2060,1,15827,train
1-2061,1,15827,train
1-2062,1,15827,train
1-2063,1,15827,train
1-2064,1,15827,train
1-2065,1,15827,train
1-2066,1,15827,train
